"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"CBCD0D7777F0E45F","classic_bike","2023-02-14 11:59:42","2023-02-14 12:13:38","Southport Ave & Clybourn Ave","TA1309000030","Clark St & Schiller St","TA1309000024",41.920771,-87.663712,41.907993,-87.631501,"casual"
"F3EC5FCE5FF39DE9","electric_bike","2023-02-15 13:53:48","2023-02-15 13:59:08","Clarendon Ave & Gordon Ter","13379","Sheridan Rd & Lawrence Ave","TA1309000041",41.957879424,-87.649583697,41.969517,-87.654691,"casual"
"E54C1F27FA9354FF","classic_bike","2023-02-19 11:10:57","2023-02-19 11:35:01","Southport Ave & Clybourn Ave","TA1309000030","Aberdeen St & Monroe St","13156",41.920771,-87.663712,41.880419,-87.655519,"member"
"3D561E04F739CC45","electric_bike","2023-02-26 16:12:05","2023-02-26 16:39:55","Southport Ave & Clybourn Ave","TA1309000030","Franklin St & Adams St (Temp)","TA1309000008",41.920872808,-87.663732648,41.87943409140013,-87.63550400733948,"member"
